Ano de Edição,Colaborador,Editora,ISBN,Ano,Edição,Origem,Formato,Encadernação,Idioma,País,Páginas,preço,nome,categoria
2021.0,"Autor:FRANÇA, RODRIGO",NOVA FRONTEIRA -,655640120X,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,32.0,39.9,O PEQUENO PRINCIPE PRETO PARA PEQUENOS,Infantil
2016.0,"Autor:BARBOSA, ROGERIO ANDRADE|Ilustrador:ALARCAO, RENATO",CORTEZ EDITORA,8524918217,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,28.0,45.0,"MADIBA, O MENINO AFRICANO",Infantil
2009.0,"Autor:MELLO, EVALDO CABRAL DE",COMPANHIA DE BOLSO,8535913971,2009.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,304.0,37.9,O NOME E O SANGUE,História
2014.0,"Autor:GOMES, LAURENTINO|Ilustrador:BRUGGER, RITA",GLOBO LIVROS,8525056359,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,240.0,49.9,1889,História
2012.0,"Autor:MANDEL, HARVEY P.",SPRINGER VERLAG NY,1468439138,2012.0,1.0,Importado,LIVRO,BROCHURA,INGLÊS,ESTADOS UNIDOS,704.0,848.1,SHORT-TERM PSYCHOTHERAPY AND BRIEF TREATMENT TECHNIQUES,Metodologia de Pesquisa
2015.0,"Autor:CORTELLA, MARIO SERGIO",VOZES,8532632866,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,136.0,35.0,NÃO NASCEMOS PRONTOS!,Filosofia
2015.0,"Autor:PLATAO|Tradutor:BINI, EDSON",EDIPRO,8572839410,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,80.0,19.9,O MITO DA CAVERNA,Filosofia
2017.0,"Autor:KARNAL, LEANDRO",LEYA,8544105327,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,144.0,39.0,TODOS CONTRA TODOS,Filosofia
2021.0,Autor:MONTGOMERY LUCY MAUD,AUTÊNTICA EDITORA LT,6559280241,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,288.0,44.9,A CASA DOS SONHOS DE ANNE,Infantil
2011.0,"Autor:SACHS, IGNACY",GARAMOND,858643535X,2011.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,96.0,23.0,CAMINHOS PARA O DESENVOLVIMENTO SUSTENTÁVEL,Sustentabilidade
2018.0,"Autor:SILVA, ANA BEATRIZ BARBOSA",PRINCIPIUM,8525067326,2018.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,288.0,49.9,MENTES PERIGOSAS - O PSICOPATA MORA AO LADO,Psicologia
2020.0,"Autor:SAFATLE, VLADIMIR",AUTÊNTICA EDITORA LT,6586040817,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,176.0,49.8,MANEIRAS DE TRANSFORMAR MUNDOS,Psicologia
2020.0,"Autor:MONTCLOS, VIOLAINE DE|Tradutor:WAHRHAFTIG, MARISE LEVY",PERSPECTIVA -,6555050020,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,160.0,49.9,SEU PACIENTE FAVORITO,Psicologia
2012.0,"Organizador:OLIVEIRA, LIVIA DE|Organizador:MARANDOLA JR., EDUARDO|Organizador:HOLZER, WERTHER",PERSPECTIVA -,8527309599,2012.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,328.0,69.9,QUAL O ESPAÇO DO LUGAR?,Geografia
2006.0,"Autor:CHARLAT, BENOIT",CIA DAS LETRINHAS,8574062693,2006.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,16.0,49.9,COCÔ NO TRONO,Infantil
2015.0,"Organizador:CARLOS, ANA FANI ALESSANDRI|Organizador:VOLOCHKO, DANILO|Organizador:ALVAREZ, ISABEL PINTO",CONTEXTO,8572449140,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,270.0,65.0,A CIDADE COMO NEGÓCIO,Geografia
2013.0,"Autor:FONSECA, FERNANDA PADOVESI|Autor:OLIVA, JAIME",MELHORAMENTOS -,8506071615,2013.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,176.0,79.0,CARTOGRAFIA,Geografia
2018.0,"Autor:MARQUES, ANA CECILIA P. ROSELLI",MODERNA EDITORA,8516060470,2008.0,1.0,Nacional,LIVRO DIDÁTICO,BROCHURA,PORTUGUÊS,BRASIL,32.0,45.0,VIVENDO NUM AMBIENTE SEM POLUIÇAO,Infantil
2001.0,"Autor:TAHAN, MALBA",RECORD,8501061964,2001.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,288.0,38.42,O HOMEM QUE CALCULAVA,Infantil
2017.0,Autor:CIRANDA CULTURAL,CIRANDA CULTURAL,8538060511,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,96.0,39.9,COISAS DE MENINO - PROIBIDO PARA MENINAS,Infantil
2015.0,"Autor:COHEN, OTAVIO",PLANETA DO BRASIL,8542205464,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,288.0,20.0,HISTÓRIA BIZARRA DA 2ª GUERRA MUNDIAL,História
2015.0,"Autor:HOSSNE, WILLIAM|Autor:VIEIRA, SONIA",ELSEVIER EDITORA,8535277153,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,192.0,98.0,METODOLOGIA CIENTÍFICA PARA A ÁREA DA SAÚDE,Metodologia de Pesquisa
2018.0,"Autor:FOUCAULT, MICHEL|Tradutor:BENEDETTI, IVONE C.",WMF MARTINS FONTES,8546901422,2018.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,344.0,59.9,"MALFAZER, DIZER VERDADEIRO",Filosofia
2019.0,"Autor:CORTELLA, MARIO SERGIO|Autor:COEN, MONJA",PAPIRUS-,8595550220,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,208.0,43.9,NEM ANJOS NEM DEMÔNIOS,Filosofia
2000.0,"Autor:REISCH, GEORGE A.",MADRAS,8537005797,2000.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,336.0,44.9,PINK FLOYD E A FILOSOFIA,Filosofia
2020.0,"Organizador:FRAZAO, LILIAN MEYER|Organizador:FUKUMITSU, KARINA OKAJIMA",SUMMUS,8532311520,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,144.0,51.0,ENFRENTANDO CRISES E FECHANDO GESTALTEN,Psicologia
2015.0,"Organizador:FILHO, SERGIO",ELSEVIER EDITORA,8535212981,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,200.0,104.0,FUTUROS DO BIOETANOL,Sustentabilidade
2012.0,"Autor:LEITE, JOSE RUBENS MORATO|Autor:FERREIRA, HELINE SIVINI",SARAIVA EDITORA -,8502092618,2012.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,320.0,141.0,BIOCOMBUSTÍVEIS - 1ª EDIÇÃO DE 2012,Sustentabilidade
2019.0,"Autor:MACHADO, RÔMULO",IBEP NACIONAL,8534242186,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,136.0,65.0,CIÊNCIAS DA TERRA - MÓDULO 3,Geografia
2014.0,"Organizador:GUERRA, ANTONIO JOSE TEIXEIRA|Organizador:JORGE, MARIA DO CARMO OLIVEIRA",BERTRAND BRASIL,8528617556,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,320.0,49.97,DEGRADAÇÃO DOS SOLOS NO BRASIL,Geografia
2002.0,"Tradutor:AQUINO, GILDA DE|Autor:DRUCE, ARDEN",BRINQUE BOOK,8574121908,2002.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,36.0,33.69,"BRUXA, BRUXA VENHA À MINHA FESTA",Infantil
2015.0,"Autor:CORTELLA, MARIO SERGIO",VOZES,8532646557,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,144.0,32.0,PENSAR BEM NOS FAZ BEM! VOL. 1,Filosofia
2018.0,"Autor:KARNAL, LEANDRO",PLANETA DO BRASIL,8542214366,2018.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,192.0,42.9,O DILEMA DO PORCO-ESPINHO,Filosofia
2021.0,"Autor:JORGE, MARCO ANTONIO COUTINHO|Autor:TRAVASSOS, NATALIA PEREIRA",ZAHAR -,8537819131,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,192.0,41.3,HISTERIA E SEXUALIDADE,Psicologia
2017.0,"Autor:SILVERSTEIN, SHEL|Tradutor:SABINO, FERNANDO",CIA DAS LETRINHAS,8574067539,2017.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,64.0,44.9,A ÁRVORE GENEROSA,Infantil
2014.0,"Autor:HAESBAERT, ROGERIO",BERTRAND BRASIL,8528615774,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,320.0,64.9,VIVER NO LIMITE,Geografia
2013.0,"Autor:VIDAL, RITA|Autor:SOUZA, ALEXANDRE BARBOSA DE",CIA DAS LETRINHAS,8574065765,2013.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,36.0,42.9,DIX & BISTECA,Infantil
2019.0,"Autor:IOSSA, FEDERICA",USBORNE,1474954308,2019.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,10.0,64.9,"BARULHINHOS DO BOSQUE: TOQUE, BRINQUE E ESCUTE!",Infantil
2018.0,"Autor:NAKAGAWA, MARCUS HYONAI",EDITORA LABRADOR,8593058868,2018.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,240.0,39.9,101 DIAS COM AÇÕES MAIS SUSTENTÁVEIS,Sustentabilidade
2019.0,"Autor:CORTELLA, MARIO SERGIO",VOZES NOBILIS,8532658504,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,136.0,32.0,FILOSOFIA: E NÓS COM ISSO?,Filosofia
2017.0,"Autor:NIETZSCHE, FRIEDRICH|Tradutor:SOUZA, PAULO CESAR DE",COMPANHIA DE BOLSO,8535928588,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,136.0,32.9,CREPÚSCULO DOS ÍDOLOS,Filosofia
2016.0,"Autor:PLATAO|Tradutor:BINI, EDSON",EDIPRO,8572839437,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,304.0,71.0,"DIÁLOGOS II - GÓRGIAS (OU DA RETÓRICA), EUTIDEMO (OU DA DISPUTA), HÍPIAS MAIOR (OU DO BELO) E HÍPIAS MENO",Filosofia
2017.0,"Autor:BARROS FILHO, CLÓVIS DE|Autor:CALABREZ, PEDRO",CITADEL,8568014453,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,400.0,44.9,EM BUSCA DE NÓS MESMOS,Filosofia
1999.0,"Autor:DONALDSON, JULIA|Autor:SCHEFFLER, AXEL",BRINQUE BOOK,8574120286,1999.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,32.0,49.9,O GRÚFALO,Infantil
2018.0,"Tradutor:DOLINSKY, SANDRA MARTHA|Autor:MARVEL, GL",OUTRO PLANETA,8542214587,2018.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,160.0,54.9,CONTOS PARA GAROTOS QUE SONHAM EM MUDAR O MUNDO,Teen
2017.0,"Tradutor:WALTRICK, FABRICIO|Autor:TRUNKO, EMILY",SEGUINTE,8555340608,2017.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,176.0,44.9,ÚLTIMAS MENSAGENS RECEBIDAS,Teen
2017.0,"Tradutor:WYLER, LIA|Autor:ROWLING, JK",ROCCO -,8532530796,2017.0,1.0,Nacional,LIVRO,CAPA DURA,PORTUGUÊS,BRASIL,224.0,49.9,HARRY POTTER E A CÂMARA SECRETA,Teen
2018.0,"Tradutor:WINARSKI, REGIANE|Autor:ALBERTALLI, BECKY",INTRINSECA,8551003054,2018.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,272.0,44.9,"COM AMOR, SIMON",Teen
2017.0,"Autor:MARTINS, VITOR",GLOBO ALT,8525063150,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,208.0,44.9,QUINZE DIAS,Teen
2020.0,"Autor:VASCONCELOS, JOSE MAURO DE",MELHORAMENTOS -,8506087252,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,96.0,45.0,O MEU PÉ DE LARANJA LIMA,Teen
2020.0,"Autor:CASS, KIERA|Tradutor:CLEMENTE, CRISTIAN|Ilustrador:NUNES, ALCEU CHIESORIN",SEGUINTE,8555341019,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,344.0,39.9,A PROMETIDA,Teen
2020.0,"Tradutor:AZEVEDO, LIGIA|Autor:ROWELL, RAINBOW",SEGUINTE,8555341000,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,360.0,39.9,ELEANOR & PARK,Teen
2017.0,"Tradutor:KLESCK, ALICE|Autor:ROSSI, VERONICA",ROCCO JOVENS LEITORE,8579803160,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,352.0,49.5,A CAMINHO DO AZUL SERENO,Teen
2017.0,"Autor:GREEN, JOHN|Tradutor:RODRIGUES, ANA",INTRINSECA,8551002007,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,256.0,39.9,TARTARUGAS ATÉ LÁ EMBAIXO,Teen
2020.0,"Autor:RADKE, CRYSTAL|Colaborador:MANUAL DO MUNDO",SEXTANTE,6555640049,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,80.0,39.9,CALIGRAFIA PARA CRIANÇAS: LETRA CURSIVA,Teen
2020.0,"Autor:NETO, LUCCAS",PIXEL - LIVROS,6581349178,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,32.0,11.47,LIVRO DE COLORIR OS AVENTUREIROS,Teen
2012.0,"Autor:CORREIA FILHO, JOÃO",LEYA.,858044022X,2012.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,376.0,34.0,LISBOA EM PESSOA,Viagem
2005.0,"Autor:KAPLAN, ROBERT B.",ROCCO -,8532519075,2005.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,252.0,33.5,O INVERNO MEDITERRÂNEO,Viagem
2013.0,"Autor:FARIA, FLAVIO",LEYA,8577343642,2013.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,256.0,69.0,GUIA DE VINÍCOLAS - ARGENTINA,Viagem
2021.0,"Tradutor:PALMA, ANNA|Autor:BORRI, FRANCESCA",AYINE,6586683777,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,220.0,64.9,QUE PARAÍSO É ESSE?,Viagem
2020.0,"Autor:EVANS WELCH, JENNA|Tradutor:PINHEIRO, FLORA",INTRINSECA,655560008X,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,272.0,39.9,AMOR & SORTE,Teen
2020.0,"Autor:SPRINGER, NANCY|Tradutor:KOEPPL, LIVIA",VERUS EDITORA,8576868334,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,179.0,39.9,ENOLA HOLMES: O CASO DO MARQUÊS DESAPARECIDO,Teen
2021.0,"Autor:BRANDÃO, ANA BEATRIZ",MELHORAMENTOS -,6555392967,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,336.0,44.0,CAÇADORES DE ALMAS,Teen
2020.0,"Organizador:WORKMAN PUBLISHING|Colaborador:MANUAL DO MUNDO|Tradutor:BIASI, CLA´UDIO|Ilustrador:HENRY, BLAKE",SEXTANTE,655564074X,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,592.0,79.9,O GRANDE LIVRO DE HISTÓRIA DO MANUAL DO MUNDO,Teen
2020.0,"Autor:HOOVER, COLLEEN|Tradutor:SIMMER, CAROLINA",GALERA RECORD,8501119571,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,400.0,49.9,SE NÃO FOSSE VOCÊ,Teen
2020.0,"Autor:TOKARCZUK, OLGA|Ilustrador:CONCEJO, JOANNA|Tradutor:BOROWSKI, GABRIEL",TODAVIA,6556920649,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,48.0,49.9,A ALMA PERDIDA,Teen
2000.0,"Autor:OLIVEIRA, J. B.",MADRAS,8573743433,2000.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,144.0,24.9,COMO PROMOVER EVENTOS,Viagem
2020.0,"Autor:ARAUJO, RENATA",EDITORA EUROPA LIVRO,6558840391,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,48.0,31.2,50 PASSEIOS - RIO DE JANEIRO,Viagem
2012.0,"Autor:SILVA, JOSE LUIZ PINTO DA",MADRAS,8537007838,2012.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,144.0,19.9,CAMINHANDO,Viagem
2021.0,Autor:DIVERSOS AUTORES,AYINE,6586683599,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,192.0,99.9,JAPÃO. THE PASSENGER. PARA EXPLORADORES DO MUNDO,Viagem
2021.0,"Autor:LINS, MARCELO",AGIR,6558370506,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,240.0,49.9,UM LONGE PERTO,Viagem
2021.0,"Autor:BLY, NELLIE|Editor:JULIO, SILVEIRO|Tradutor:CARDOSO, CARLA",ÍMÃ EDITORIAL,6586419123,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,290.0,45.0,VOLTA AO MUNDO EM 72 DIAS,Viagem
2021.0,"Autor:SOUZA, CAMILA NEGREIROS A. DE",EDITORA LABRADOR,6556250619,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,416.0,55.0,NASCIDA NO BRASIL. ¡PERO HIJA DE CUBA!,Viagem
2021.0,"Tradutor:SILVA, LEONARDO PINTO|Autor:FATLAND, ERIKA",AYINE,6586683548,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,520.0,109.9,SOVIETISTÃO,Viagem
2013.0,"Autor:SANT'ANA, CLAUDIO APARECIDO",ERICA,8536506776,2013.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,120.0,75.0,ARTE E CULTURA,Viagem
2014.0,"Autor:ELEUTERIO, HELIO",ERICA,8536506644,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,120.0,75.0,SERVIÇOS DE ALIMENTAÇÃO E BEBIDAS,Viagem
2019.0,"Autor:DAMIAN, HARPER|Tradutor:SOTER, SOFIA",GLOBO LIVROS,8525068748,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,224.0,69.9,GUIA LONELY PLANET LONDRES DE BOLSO,Viagem
2014.0,"Autor:YANES, ADRIANA FIGUEIREDO",ERICA,8536507160,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,160.0,81.0,MEIOS DE HOSPEDAGEM,Viagem
2016.0,"Autor:CASTELLI, GERALDO|Organizador:NEUBLUM, MARCELA",SARAIVA EDITORA -,8547201165,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,512.0,180.0,GESTÃO HOTELEIRA,Viagem
2014.0,"Autor:PAIM, WILSON MOISÉS",ERICA,8536508159,2014.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,144.0,75.0,CUSTOS E ORÇAMENTO EM SERVIÇOS DE HOSPITALIDADE,Viagem
2010.0,"Autor:BRENNER, GAIL",ALTA BOOKS -,8576084783,2010.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,212.0,32.0,GUIA DE CONVERSAÇÃO INGLÊS,Viagem
2015.0,"Autor:DRIVER, STEPHEN|Autor:KOLLIAS, TANIA",ALTA BOOKS -,8576087413,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,720.0,137.0,FROMMER'S GRÉCIA DIA A DIA,Viagem
1992.0,"Autor:KLINK, AMYR",COMPANHIA DAS LETRAS,8571642826,1992.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,264.0,64.9,PARATII,Viagem
2016.0,"Autor:CARROLL, MYKA|Tradutor:MATOS, ANDERSON",ALTA BOOKS -,8576089610,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,416.0,63.0,GUIA DE VIAGEM NOVA YORK PARA LEIGOS,Viagem
2015.0,Autor:FODOR'S TRAVEL GUIDES,FODORS,1101878320,2015.0,1.0,Importado,LIVRO,BROCHURA,INGLÊS,ESTADOS UNIDOS,552.0,101.6,FODOR'S BRAZIL,Viagem
2013.0,"Autor:AGRELA, DANIEL",GENERALE,8563993550,2013.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,168.0,74.9,O GUIA DO VIAJANTE DO CAMINHO DE SANTIAGO,Viagem
2016.0,"Autor:ORTIZ, AIRTON",BENVIRA,8557170599,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,200.0,33.0,LONDRES,Viagem
2016.0,"Autor:, VÁRIOS",GLOBO LIVROS,8525061190,2016.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,360.0,99.9,LONELY PLANET COLÔMBIA,Viagem
2020.0,"Autor:REZENDE, ANDRE",EDITORA LABRADOR,6556250155,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,184.0,44.9,O CAMINHO DA LIDERANÇA,Viagem
2005.0,"Autor:KLINK, AMYR",COMPANHIA DE BOLSO,8535906428,2005.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,160.0,34.9,CEM DIAS ENTRE CÉU E MAR,Viagem
2015.0,"Autor:ALBERT, BRUCE|Tradutor:PERRONE-MOISES, BEATRIZ|Autor:KOPENAWA, DAVI",COMPANHIA DAS LETRAS,8535926208,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,768.0,87.9,A QUEDA DO CÉU,Ciências Sociais
2017.0,"Autor:ADICHIE, CHIMAMANDA NGOZI|Tradutor:BOTTTMANN, DENISE",COMPANHIA DAS LETRAS,8535928510,2017.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,96.0,27.9,PARA EDUCAR CRIANÇAS FEMINISTAS,Ciências Sociais
2019.0,"Autor:EMPOLI, GIULIANO DA",VESTIGIO,8554126602,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,192.0,49.8,OS ENGENHEIROS DO CAOS,Ciências Sociais
2015.0,"Autor:SANTA RITA, CHICO|Autor:ZUCCARO, FERNANDA",GERAÇAO EDITORIAL,8581303242,2015.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,160.0,42.0,DE COMO AÉCIO & MARINA AJUDARAM A ELEGER DILMA,Ciências Sociais
2013.0,"Tradutor:RAPOSO, ROBERTO|Autor:ARENDT, HANNAH",COMPANHIA DE BOLSO,8535922040,2013.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,832.0,54.9,ORIGENS DO TOTALITARISMO,Ciências Sociais
2020.0,"Autor:MELLO, PATRICIA CAMPOS|Ilustrador:CHIESORIN NUNES, ALCEU",COMPANHIA DAS LETRAS,853593362X,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,296.0,39.9,A MÁQUINA DO ÓDIO,Ciências Sociais
2020.0,"Autor:SANDEL, MICHAEL J.|Tradutor:LIBANIO, BHUVI",CIVILIZAÇAO BRASILEI,852001416X,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,350.0,59.9,A TIRANIA DO MÉRITO,Ciências Sociais
2020.0,"Autor:HARARI, YUVAL NOAH|Tradutor:LEAL, ODORICO|Ilustrador:KALKO, ALE",COMPANHIA DAS LETRAS,8535933700,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,128.0,34.9,NOTAS SOBRE A PANDEMIA,Ciências Sociais
2020.0,"Autor:GASPAR, MALU",COMPANHIA DAS LETRAS,8535933999,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,640.0,99.9,A ORGANIZAÇÃO,Ciências Sociais
2021.0,"Autor:KARLINS, MARVIN|Autor:NAVARRO, JOE|Tradutor:FURMANKIEWICZ, EDSON",SEXTANTE,8543109701,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,240.0,39.9,O QUE TODO CORPO FALA,Ciências Sociais
2021.0,"Autor:FRANKL, VIKTOR E",AUSTER,6587408095,2021.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,154.0,39.9,UM PSICÓLOGO NO CAMPO DE CONCENTRAÇÃO,Ciências Sociais
2018.0,"Autor:LEVITSKY, STEVEN",ZAHAR -,8537818003,2018.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,272.0,67.9,COMO AS DEMOCRACIAS MORREM,Ciências Sociais
2018.0,"Autor:RIBEIRO, DJAMILA",COMPANHIA DAS LETRAS,8535931139,2018.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,120.0,32.9,QUEM TEM MEDO DO FEMINISMO NEGRO?,Ciências Sociais
2020.0,"Autor:GOMES, CIRO",LEYA,655643003X,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,274.0,37.73,PROJETO NACIONAL: O DEVER DA ESPERANÇA,Ciências Sociais
2020.0,"Ilustrador:INOUE, PEDRO|Autor:PAES MANSO, BRUNO",TODAVIA,6556920614,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,304.0,69.9,A REPÚBLICA DAS MILÍCIAS,Ciências Sociais
2019.0,"Autor:RIBEIRO, DJAMILA",COMPANHIA DAS LETRAS,8535932879,2019.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,136.0,27.9,PEQUENO MANUAL ANTIRRACISTA,Ciências Sociais
2020.0,"Organizador:RIOS, FLAVIA|Capista:RANDOW, ELISA VON|Autor:GONZALEZ, LÉLIA|Organizador:LIMA, MARCIA",ZAHAR -,8537818895,2020.0,1.0,Nacional,LIVRO,BROCHURA,PORTUGUÊS,BRASIL,376.0,59.9,POR UM FEMINISMO AFRO-LATINO-AMERICANO,Ciências Sociais
